id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos,motivo_rechazo
7163,,2452,62,8,9,1175.72,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7164,,191,39,13,10,141752.0,283.95,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7165,,1150,48,10,4,16801.0,39.42,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7167,,1800,57,4,1,159450.0,141.2,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7168,,1482,24,10,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7169,,2680,66,13,12,1347.18,250.8,74436.58,True,True,True,False,True,fecha_invalida
7170,2026-01-15,928,5,7,8,,250.06,62669.99,False,True,True,True,True,prima_invalida
7171,,403,52,9,4,,64.46,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7172,2025-10-24,1425,26,3,5,53204.0,,,True,False,True,True,True,monto_invalido
7173,,1112,68,12,3,65200.0,83.73,68002.35,True,True,True,False,True,fecha_invalida
7174,,2123,34,4,3,1112.3,143.13,119713.89,True,True,True,False,True,fecha_invalida
7176,,1361,22,6,10,195743.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7177,,982,23,9,11,157056.0,255.96,116351.92,True,True,True,False,True,fecha_invalida
7178,,1304,35,14,12,10967.0,13.77,2462.84,True,True,True,False,True,fecha_invalida
7179,,489,31,3,6,76347.0,43.78,114523.59,True,True,True,False,True,fecha_invalida
7180,,217,7,8,2,105956.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7181,2025-04-12,2203,24,14,4,,290.62,,False,False,True,True,True,"prima_invalida,monto_invalido"
7182,,672,30,5,11,41233.0,30.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7183,,2675,25,9,12,85067.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7184,,2496,2,14,9,,57.39,37479.22,False,True,True,False,True,"fecha_invalida,prima_invalida"
7185,,1193,33,4,10,1484.06,,149180.33,True,True,True,False,True,fecha_invalida
7186,,1337,15,8,12,1707.44,224.24,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7187,,1261,52,2,1,94673.0,199.87,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7188,,2518,39,9,5,1.59034,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7189,,829,57,3,7,1.8537,160.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7190,2025-11-04,468,58,3,4,148943.0,98.08,,True,False,True,True,True,monto_invalido
7192,,2645,9,2,5,43721.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7193,,2743,75,2,12,188645.0,214.02,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7194,2025-02-11,1114,38,1,2,98410.0,,,True,False,True,True,True,monto_invalido
7195,,824,6,9,3,7365.0,11.48,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7196,,2448,35,9,1,,236.25,293085.65,False,True,True,False,True,"fecha_invalida,prima_invalida"
7197,,1609,21,13,1,130139.0,297.02,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7198,,2846,72,6,6,31566.0,,33449.67,True,True,True,False,True,fecha_invalida
7199,,1221,35,7,10,,234.42,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7200,,2209,78,9,1,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7201,,1848,9,15,11,70001.0,70.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7202,,2764,45,6,2,97088.0,221.08,149718.0,True,True,True,False,True,fecha_invalida
7203,,2283,74,8,7,,273.56,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7204,,2886,7,9,12,121.17,7.71,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7205,,789,73,8,10,103081.0,104.75,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7206,,1361,14,4,6,68549.0,72.63,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7207,,2990,16,15,4,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7208,,1413,20,7,7,1.89566,319.75,279247.19,True,True,True,False,True,fecha_invalida
7209,,1748,34,5,1,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7211,,2181,14,8,9,,98.62,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7212,,1559,44,8,10,89455.0,73.42,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7213,,62,116,7,3,902.61,,149063.27,True,True,True,False,True,fecha_invalida
7214,,179,72,10,3,170225.0,333.27,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7215,,2789,3,4,4,26381.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7216,2025-05-11,1058,33,11,8,23430.0,55.71,,True,False,True,True,True,monto_invalido
7217,,2519,31,11,8,37424.0,49.53,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7218,,1534,39,15,11,150195.0,204.28,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7219,,929,58,13,2,80220.0,,110513.6,True,True,True,False,True,fecha_invalida
7220,,1852,61,3,7,98109.0,,33198.3,True,True,True,False,True,fecha_invalida
7221,,2472,1,2,7,36990.0,56.99,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7222,,94,13,8,3,200.98,47.58,14863.96,True,True,True,False,True,fecha_invalida
7223,2025-06-03,341,48,15,2,,120.46,20052.04,False,True,True,True,True,prima_invalida
7224,,1814,54,7,4,473.7,29.69,16989.54,True,True,True,False,True,fecha_invalida
7225,2025-05-26,1519,50,15,2,,,38335.49,False,True,True,True,True,prima_invalida
7226,,2090,38,13,8,,224.12,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7227,,2143,2,11,4,96810.0,136.98,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7228,,2306,69,5,12,148721.0,161.12,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7229,,1398,70,7,7,28488.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7231,,2552,77,12,7,68401.0,142.65,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7233,,1402,21,8,3,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7234,,1842,51,2,4,73635.0,148.59,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7235,,1460,3,15,10,,295.64,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7236,,1211,72,15,9,1280.4,244.09,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7237,,382,16,1,8,58025.0,70.4,91562.42,True,True,True,False,True,fecha_invalida
7238,,2505,80,11,9,,240.16,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7239,,2559,79,4,11,,325.97,322320.71,False,True,True,False,True,"fecha_invalida,prima_invalida"
7240,,63,23,5,2,1140.13,267.26,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7241,,1336,61,14,12,65395.0,121.1,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7242,2025-05-08,513,16,8,12,98186.0,,,True,False,True,True,True,monto_invalido
7243,,2952,46,1,9,53804.0,62.65,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7244,,1321,24,13,12,6141.0,10.68,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7245,,289,10,6,2,368.95,67.95,34432.98,True,True,True,False,True,fecha_invalida
7246,,184,58,5,2,71260.0,85.15,74632.08,True,True,True,False,True,fecha_invalida
7247,,435,3,13,2,34545.0,,24364.18,True,True,True,False,True,fecha_invalida
7248,,1089,7,14,1,150862.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7249,,1425,1,8,10,883.29,153.81,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7250,,2385,48,13,10,37532.0,70.97,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7251,,1797,60,9,5,16282.0,,30831.62,True,True,True,False,True,fecha_invalida
7252,,2528,70,5,1,1634.57,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7253,,1303,59,2,7,,57.93,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7254,2025-06-06,1257,45,15,12,92736.0,,,True,False,True,True,True,monto_invalido
7255,,2551,39,6,11,657.67,143.68,119945.43,True,True,True,False,True,fecha_invalida
7256,,1554,12,8,2,1.01722,100.65,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7257,,1955,34,14,6,53222.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7259,2025-06-16,1706,13,10,5,71889.0,,,True,False,True,True,True,monto_invalido
7260,,2169,12,7,2,,,169021.43,False,True,True,False,True,"fecha_invalida,prima_invalida"
7261,,1195,70,9,8,,222.25,147611.18,False,True,True,False,True,"fecha_invalida,prima_invalida"
7263,,2880,79,9,11,47029.0,102.6,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7264,,1995,25,8,3,77695.0,178.21,96061.25,True,True,True,False,True,fecha_invalida
7265,2025-07-16,1439,56,9,8,14333.0,8.01,,True,False,True,True,True,monto_invalido
7266,,1553,5,1,11,98921.0,114.44,188764.73,True,True,True,False,True,fecha_invalida
7267,,1882,66,10,9,1812.99,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7268,,1138,32,4,6,91222.0,114.96,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7269,,1056,37,12,12,588.43,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7271,,2409,45,6,9,1880.82,,358848.2,True,True,True,False,True,fecha_invalida
7272,,2335,70,8,12,68564.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7273,,938,61,9,12,1.31695,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7274,,2072,14,4,2,1.14127,59.81,31561.3,True,True,True,False,True,fecha_invalida
7275,,252,3,15,11,148683.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7276,,9,66,15,10,,48.47,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7277,,2969,76,11,1,126490.0,185.28,182803.19,True,True,True,False,True,fecha_invalida
7278,,31,40,15,5,,203.01,268520.03,False,True,True,False,True,"fecha_invalida,prima_invalida"
7279,,592,22,12,5,1.97162,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7280,,2536,39,6,12,1266.34,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7281,,1610,45,1,5,1.8734,288.28,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7283,,1280,7,15,7,155833.0,,144918.38,True,True,True,False,True,fecha_invalida
7284,2025-10-17,116,22,4,5,913.09,1542.73,,True,False,True,True,True,monto_invalido
7285,,2432,2,13,7,19794.0,24.47,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7286,,620,76,4,11,58259.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7287,,1321,68,11,7,103054.0,157.05,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7289,,2221,43,11,2,1180.29,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7290,,983,44,5,12,,,138759.09,False,True,True,False,True,"fecha_invalida,prima_invalida"
7291,,1069,37,6,6,,98.15,115028.53,False,True,True,False,True,"fecha_invalida,prima_invalida"
7292,,664,19,9,6,,,134777.47,False,True,True,False,True,"fecha_invalida,prima_invalida"
7293,,2038,21,15,8,1.84557,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7294,,2249,67,4,1,1005.06,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7295,,2495,43,4,5,1806.82,217.44,66068.8,True,True,True,False,True,fecha_invalida
7296,,2758,5,12,6,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7297,,1968,49,13,1,,,126751.34,False,True,True,False,True,"fecha_invalida,prima_invalida"
7299,2025-10-31,887,5,4,12,52805.0,120.59,,True,False,True,True,True,monto_invalido
7300,,38,34,8,1,,123.27,45056.43,False,True,True,False,True,"fecha_invalida,prima_invalida"
7301,,1703,29,5,10,1212.05,133.22,165003.99,True,True,True,False,True,fecha_invalida
7302,,975,62,2,5,,,176085.42,False,True,True,False,True,"fecha_invalida,prima_invalida"
7303,,1439,14,10,7,1.5917,356.26,85385.98,True,True,True,False,True,fecha_invalida
7304,,2451,5,5,2,1455.14,156.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7305,,889,19,9,9,1.69897,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7306,,727,7,3,4,1091.07,,110380.64,True,True,True,False,True,fecha_invalida
7307,,1548,15,2,8,93525.0,,143259.55,True,True,True,False,True,fecha_invalida
7308,,1160,66,10,11,1152.84,226.32,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7309,,2881,48,8,12,,97.94,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7310,,415,67,9,3,-1335.33,,248085.37,False,True,True,False,True,"fecha_invalida,prima_invalida"
7311,2025-11-15,1767,69,8,1,73694.0,,,True,False,True,True,True,monto_invalido
7312,,2391,2,12,1,41279.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7313,,2323,28,3,4,20889.0,12.83,5596.74,True,True,True,False,True,fecha_invalida
7314,,1972,15,14,3,1.33571,90.12,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7315,,1241,10,9,3,68800.0,133.12,39650.1,True,True,True,False,True,fecha_invalida
7316,,1530,67,13,8,106550.0,148.37,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7317,,163,99,10,11,,49.58,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7318,,767,56,9,11,37065.0,25.29,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7319,,151,29,12,12,78012.0,87.17,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7320,,2889,67,3,11,854.43,200.9,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7321,,2617,99,4,12,127043.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7322,,351,24,9,7,1101.98,159.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7323,,63,75,12,1,1614.8,362.38,243528.81,True,True,True,False,True,fecha_invalida
7324,,2583,70,12,12,172725.0,313.48,163749.33,True,True,True,False,True,fecha_invalida
7325,,135,73,5,5,1196.6,161.18,233171.18,True,True,True,False,True,fecha_invalida
7326,2025-04-15,514,55,11,4,626.14,,,True,False,True,True,True,monto_invalido
7327,,778,41,14,10,,109.14,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7328,,380,25,3,1,1.30586,160.09,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7329,,2238,93,15,10,1.85416,404.4,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7330,2025-12-02,2269,7,15,10,173966.0,174.33,,True,False,True,True,True,monto_invalido
7332,2025-11-02,2655,116,6,5,-41435.0,84.85,,False,False,True,True,True,"prima_invalida,monto_invalido"
7333,,1309,53,3,4,57692.0,129.15,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7334,,1036,26,8,10,1283.25,300.22,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7335,,764,67,3,5,34638.0,84.68,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7336,,1369,15,3,7,142492.0,,212085.26,True,True,True,False,True,fecha_invalida
7337,,1757,74,12,5,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7338,,1169,58,6,8,78670.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7339,,878,41,9,5,216.75,,43149.95,True,True,True,False,True,fecha_invalida
7340,,533,22,10,7,1479.67,239.78,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7341,,1842,45,4,12,661.4,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7342,,1158,43,14,6,21967.0,11.0,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7343,,723,64,10,5,1086.64,212.85,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7344,,1090,56,10,7,1.59871,151.36,313862.61,True,True,True,False,True,fecha_invalida
7345,,2816,32,5,3,1010.0,252.04,171939.09,True,True,True,False,True,fecha_invalida
7346,,489,7,14,9,622.32,61.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7347,,1618,26,12,9,1.35416,73.29,206233.93,True,True,True,False,True,fecha_invalida
7348,,1106,18,2,9,88.09,15.03,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7349,,1870,71,10,9,1.65976,315.51,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7350,,248,53,12,10,154587.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7352,,3604,17,2,4,101558.0,206.38,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7353,2025-09-04,2287,41,6,3,,237.79,,False,False,True,True,True,"prima_invalida,monto_invalido"
7354,,1806,31,5,6,,234.09,189531.82,False,True,True,False,True,"fecha_invalida,prima_invalida"
7355,,2133,65,6,11,64266.0,,119982.62,True,True,True,False,True,fecha_invalida
7356,,2084,43,3,8,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7357,,739,76,4,3,1547.91,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7358,,1012,50,6,5,65951.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7359,,1281,58,9,9,1012.02,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7360,,624,38,14,12,137147.0,296.46,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7361,,887,58,1,12,,121.14,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7364,,2143,9,14,10,1.85857,139.09,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7365,2025-08-24,735,36,8,9,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
7367,,2795,30,8,5,,151.15,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7368,,754,13,1,8,109578.0,212.84,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7369,,2702,7,3,8,1.33928,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7370,,132,10,15,2,157251.0,,55591.35,True,True,True,False,True,fecha_invalida
7371,,1819,27,6,12,69267.0,109.7,126905.28,True,True,True,False,True,fecha_invalida
7372,,205,28,15,5,31192.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7373,,904,50,5,2,90466.0,170.69,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7374,,167,36,8,2,65850.0,,117754.83,True,True,True,False,True,fecha_invalida
7375,,499,11,15,3,,76.59,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7376,,2013,36,6,4,1.54665,321.35,276708.52,True,True,True,False,True,fecha_invalida
7377,2025-01-20,2750,60,7,12,1744.56,,,True,False,True,True,True,monto_invalido
7378,,2572,24,1,4,1480.06,292.14,55149.27,True,True,True,False,True,fecha_invalida
7380,,2364,15,12,4,1.23864,92.06,142834.01,True,True,True,False,True,fecha_invalida
7381,,2888,39,9,1,123459.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7382,,1074,39,11,4,1344.32,,239763.52,True,True,True,False,True,fecha_invalida
7383,,1108,46,7,12,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
7384,,2977,74,13,6,8330.0,15.99,11604.74,True,True,True,False,True,fecha_invalida
7385,,1233,14,9,5,71.14,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7386,,2015,66,15,5,162687.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7387,,2731,34,13,10,163106.0,373.72,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7388,,475,73,9,2,10613.0,13.6,5547.73,True,True,True,False,True,fecha_invalida
7389,,2231,15,6,11,1.43219,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
7390,,2865,13,10,5,78028.0,,49269.7,True,True,True,False,True,fecha_invalida
7391,,2252,73,11,1,1879.8,263.83,334560.64,True,True,True,False,True,fecha_invalida
7392,,663,44,2,6,137343.0,100.69,239094.84,True,True,True,False,True,fecha_invalida
7393,,1683,78,1,8,,109.02,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
