id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
3074,11480,2025-08-16,4873.25,Abierto
3075,18513,12-29-25, 3915.77 ,cerrado
3076,24191,2025-04-07, 8959.60 ,
3077,22059,2025/01/17,"13,463.42",
3078,1803,2025/11/01,,Rechazado
3079,19314,19-06-2025, 184.15 ,
3080,24421,04-23-25,,Rechazado
3081,993,05/12/2025,"14,238.48",ABIERTO
3082,5250,14-01-2026,N/A,
3083,16985,12-09-2025,"9.236,08",Cerrado
3084,17071,09-29-25, 1133.04 ,
3085,3836,2025-07-13,"13,227.97",
3086,18709,06-11-25, 11486.64 ,Cerrado
3087,5203,2025/04/20,N/A,Cerrado
3088,12169,2025-06-22,"5.760,06",Abierto
3089,18790,18/08/2025,8755.02,cerrado
3090,14253,2026-01-09, 7168.08 ,ABIERTO
3091,9190,2025-12-26,6235.77,cerrado
3092,1903,2025/07/08,-,cerrado
3093,21654,02-10-2025,"4,278.00",
3094,14655,02-25-26, 11257.16 ,Cerrado
3095,5434,2025-09-23,"13.336,74",Rechazado
3096,12359,01-06-2025, 12141.50 ,
3097,9107,2025-08-11,"10.013,90",Abierto
3098,11633,06-11-25,N/A,ABIERTO
3099,3847,2025/09/27,-,Cerrado
3100,2389,01-16-26, 1788.99 ,Rechazado
3101,15691,06-29-25,N/A,Abierto
3102,6620,10-08-2025,"3,096.81",Rechazado
3103,17124,2025-07-09,,Cerrado
3104,24816,31/01/2026,N/A,Cerrado
3105,571,2025/08/13, 12334.86 ,
3106,16288,08/06/2025, 6767.62 ,
3107,4475,13/02/2025, 9998.35 ,
3108,24061,2025-12-25,3966.29,
3109,17141,04/02/2025,"4.086,18",ABIERTO
3110,24551,2025/02/21,"9,050.90",
3111,277,15-06-2025,611.79,
3112,11767,2025-02-19,-,Rechazado
3113,7580,2025-02-21,"706,28",
3114,6905,25/11/2025,1323.20,ABIERTO
3115,14045,05-29-25,5067.28,
3116,3172,08/09/2025,-,
3117,13314,01-10-2025,1762.34,Abierto
3118,13237,12/09/2025,"1,343.83",Cerrado
3119,10564,11-09-25,N/A,Cerrado
3120,7369,10-12-25,N/A,Abierto
3121,4443,2025-02-28,"3,949.14",
3122,1718,04/04/2025,11266.92,Abierto
3123,6459,04-22-25,9887.06,
3124,4464,2025/02/03,-,
3125,16072,18/07/2025,"5.361,35",
3126,16650,2025/02/25,875.23,ABIERTO
3127,1654,01-21-25,-,
3128,24901,09-08-25,"9,758.31",cerrado
3129,15637,10-25-25, 14735.81 ,
3130,18367,2025/10/10,N/A,
3131,8256,02-01-2025,"2.611,45",Abierto
3132,22022,2025-07-02,"2,879.33",Rechazado
3133,21555,13-01-2026,"7.140,96",Abierto
3134,17586,2025/10/26, 13795.47 ,Rechazado
3135,25602,2025-06-23,-,Abierto
3136,6682,2025-09-17,3835.47,cerrado
3137,15465,10-04-25, 2903.41 ,cerrado
3138,9312,2026/02/23,"3.632,49",cerrado
3139,24013,17-06-2025,12371.67,Cerrado
3140,10995,2025-06-30,145.28,Rechazado
3141,4298,01-30-26,"14,528.17",ABIERTO
3142,12240,07/01/2026,,Rechazado
3143,5523,03-17-25,"10,510.60",cerrado
3144,19326,12-03-2025,14158.42,cerrado
3145,7582,2025-03-23,"11.844,49",Rechazado
3146,8251,21-05-2025,436.98,ABIERTO
3147,19269,2025-08-27,"5,678.93",Cerrado
3148,2823,30-09-2025,-,Cerrado
3149,13249,18-02-2025,12350.46,ABIERTO
3150,19889,21/11/2025,,Abierto
3151,25746,12-10-2025,"3.865,34",Abierto
3152,23687,2025/06/12,12693.82,Abierto
3153,13621,10-23-25, 13854.22 ,ABIERTO
3154,4309,29-07-2025, 11031.29 ,Abierto
3155,21923,08/10/2025,"7,601.98",Abierto
3156,15142,09-02-25,"10,752.64",Cerrado
3157,8000,2025-04-03,"10.003,91",Cerrado
3158,14730,12-27-25,,
3159,12190,2025-10-18, 1094.08 ,cerrado
3160,22322,2025/11/06, 14595.07 ,ABIERTO
3161,3384,03-22-25,-,
3162,180,2025/05/14,"6,252.76",
3163,5629,15/09/2025,1468.76,Abierto
3164,18377,06-05-2025,12243.27,Cerrado
3165,16787,05-02-25,,Cerrado
3166,23806,23-10-2025,-,Rechazado
3167,12616,28/09/2025,"11,801.80",ABIERTO
3168,14853,20/01/2026,122.09,Rechazado
3169,19596,25/10/2025,"8.017,98",
3170,13957,13-06-2025,11098.48,ABIERTO
3171,7272,2025-09-26, 6367.30 ,Rechazado
3172,19239,2025-07-12,"10.098,65",cerrado
3173,24055,2026-02-01,"3.851,63",ABIERTO
3174,23555,02-22-26,653.59,cerrado
3175,13535,01-21-26,N/A,cerrado
3176,10734,2025-07-19, 2301.35 ,
3177,2222,2025/03/13, 3643.17 ,
3178,5013,2025-01-02, 9810.01 ,
3179,9103,20/02/2026, 10437.08 ,Cerrado
3180,15254,14/08/2025,-,Abierto
3181,6419,01/02/2025,"8.621,11",Cerrado
3182,20593,2025-01-02,,Cerrado
3183,11540,2026-01-15,12888.01,Cerrado
3184,21952,2026-02-03,"13,645.10",
3185,11056,2026/01/04,"1.750,69",ABIERTO
3186,24610,02-22-26,"6.640,59",Cerrado
3187,20816,10-13-25,"8,988.77",Cerrado
3188,6623,2025-05-31,7076.52,
3189,6091,13/05/2025, 7545.57 ,Cerrado
3190,4162,2025-01-12,"5,232.65",Abierto
3191,14150,2025/07/13,3091.79,
3192,21392,2025-02-01,,cerrado
3193,6617,29/08/2025,2381.86,
3194,24742,03-30-25,-,
3195,21388,19/03/2025,-,cerrado
3196,24631,13-02-2026, 14526.12 ,Cerrado
3197,16059,10-21-25, 4396.09 ,Cerrado
3198,10584,01-21-25,"9.734,38",ABIERTO
3199,6338,2025/05/03,13986.96,Rechazado
3200,23394,2025-01-06,"6.667,78",Rechazado
3201,17906,09-30-25,7793.46,Cerrado
3202,9608,2025-05-03,12863.87,ABIERTO
3203,25644,07-19-25,"4.314,68",Rechazado
3204,24110,08/08/2025,8557.18,
3205,3225,2025-11-10,"6.795,22",cerrado
3206,24309,08/01/2025,-,Rechazado
3207,2041,10/01/2025, 9952.93 ,Abierto
3208,10830,2025/03/10,7548.64,Cerrado
3209,13709,19-09-2025,12802.75,
3210,17248,07-02-25,"11.834,59",
3211,19250,2025/05/10,"13,331.34",
3212,16499,03-06-2025,,Cerrado
3213,6084,2026/01/28, 8118.57 ,
3214,10724,2025/10/12, 12248.33 ,Cerrado
3215,13465,21-11-2025,N/A,ABIERTO
3216,7338,01-14-25,-,
3217,11735,02-28-25,"13.347,47",Rechazado
3218,17302,02-23-25,N/A,
3219,9477,2026-01-02,"11,968.83",Rechazado
3220,876,2025/01/24, 3650.32 ,ABIERTO
3221,21324,2025/08/14, 6960.34 ,
3222,23959,16/02/2026,"11.785,37",Rechazado
3223,21176,2025/07/12,"9,328.66",
3224,19734,2025/10/19, 11460.78 ,Abierto
3225,24284,23/07/2025,"10,911.42",Abierto
3226,11063,21-12-2025,"13.861,45",Abierto
3227,22013,2025-05-16,-,Abierto
3228,7743,10-01-2025,N/A,
3229,10412,2025/09/15,"6,500.38",Cerrado
3230,23417,2026-02-17,14098.73,Abierto
3231,11197,2025-08-02, 14752.68 ,Cerrado
3232,21792,05-02-2025,"3.838,13",
3233,14994,02-01-25,"3.924,77",
3234,17375,21-05-2025,"1.711,99",ABIERTO
3235,13847,08-18-25,"12,373.10",cerrado
3236,13514,01-25-25, 12497.32 ,Abierto
3237,12586,11-03-2025, 12532.65 ,Abierto
3238,13825,2025-03-11,"5.397,31",cerrado
3239,15472,2025-01-23, 11719.69 ,Abierto
3240,19379,2025-06-20,11851.27,Abierto
3241,6890,18/07/2025,"1.941,27",
3242,21997,21/12/2025,,Cerrado
3243,3778,08-14-25,3464.48,
3244,9326,2025-09-30,N/A,
3245,22117,2025/06/06,N/A,Rechazado
3246,17153,2025/02/05,"8.471,23",Rechazado
3247,19372,15-09-2025,12859.86,
3248,20094,30/07/2025,"5,678.81",Cerrado
3249,7469,2025-08-18,2471.10,
3250,6682,17/07/2025,"2.703,00",cerrado
3251,24995,04-12-25, 12666.97 ,
3252,17495,2025-01-19,9230.19,Cerrado
3253,19394,07/09/2025,3352.69,cerrado
3254,18828,12-19-25,14209.33,
3255,8724,09-13-25,,cerrado
3256,17785,03-16-25,"3.400,97",Cerrado
3257,23170,2025-11-30,-10884.74,cerrado
3258,4577,07-12-25,"5,226.13",
3259,20729,2025-02-22,"1.565,52",ABIERTO
3260,17336,17/10/2025,"2,317.72",ABIERTO
3261,19802,03-28-25,"2.639,10",
3262,20391,01-05-26,12080.01,Rechazado
3263,2752,2025/06/06, 10545.28 ,
3264,175,02-07-2025, 10332.45 ,
3265,21392,12/09/2025,8545.96,
3266,18734,2026/02/20,"2,064.14",
3267,747,22-05-2025, 10037.27 ,cerrado
3268,15504,21-06-2025,"8,455.66",
3269,21234,2025/03/31,"14,640.07",ABIERTO
3270,21943,01/02/2026,"3.422,63",
3271,6023,02-01-2026,"5.263,68",
3272,2527,2025/11/20,"13.231,66",cerrado
3273,13272,2025/09/09,N/A,
3274,21645,12/03/2025,"3.770,93",Rechazado
3275,25736,09-24-25, 12419.35 ,ABIERTO
3276,13505,2026/01/12, 1057.72 ,Cerrado
3277,16633,09/01/2026,,
3278,13803,2025-10-17, 6133.27 ,cerrado
3279,10568,01-21-25,N/A,Abierto
3280,8890,2025/06/27, 6179.99 ,
3281,349,28/12/2025,"10.957,69",ABIERTO
3282,4904,2025/04/17,"5.531,57",ABIERTO
3283,16185,04-11-25,9842.48,Abierto
3284,12326,01/07/2025,-,Rechazado
3285,13404,2025-07-03,"3.107,51",
3286,1827,2025-08-20,"10.541,11",Cerrado
3287,14871,2025/07/19,"6,111.09",Cerrado
3288,11662,2025-09-07, 13099.51 ,Abierto
3289,13412,09-14-25, 4299.49 ,Rechazado
3290,21950,20/06/2025,"3.316,96",Cerrado
3291,1711,2025/03/15,N/A,Abierto
3292,370,03-29-25, 5277.56 ,
3293,3360,11-09-25, 12712.55 ,Abierto
3294,18628,04-15-25,N/A,
3295,12362,04-07-2025, 11017.75 ,
3296,5852,27-02-2025,"9,266.44",Rechazado
3297,5781,07-08-2025,-,
3298,1075,16-06-2025, 11128.73 ,ABIERTO
3299,3229,2025/01/30, 8262.97 ,Rechazado
3300,10525,13/06/2025,"10.056,76",
3301,20986,20-11-2025,12549.43,Abierto
3302,4474,06-24-25,"3,001.61",
3303,2934,2025-06-01,"5.923,80",
3304,22188,06-07-25,9663.86,cerrado
3305,24713,04-25-25,868.17,
3306,1978,27/04/2025,1149.30,Rechazado
3307,8080,2025-09-27,"13.346,91",Abierto
3308,22550,30-07-2025,3580.96,
3309,9748,08-10-25,N/A,Abierto
3310,20752,06/04/2025, 4203.34 ,Rechazado
3311,11519,06-09-25,"7.134,00",
3312,3641,2025-11-27,13903.82,Abierto
3313,9552,24-01-2025,"11.382,25",ABIERTO
3314,979,2025-10-23,N/A,ABIERTO
3315,23895,27/07/2025,,cerrado
3316,18277,06-06-2025,6942.92,
3317,20412,2025/01/26, 434.34 ,Cerrado
3318,9556,2025-02-01,"3.299,35",Cerrado
3319,2029,04/01/2026,,Abierto
3320,14408,07-21-25,"6,701.58",
3321,13075,09-21-25,"4,003.34",Abierto
3322,5414,24-05-2025,7264.93,
3323,13680,09-03-2025,4085.16,cerrado
3324,7566,08-01-25,"3,158.93",
3325,6857,05-28-25,"8.031,05",Abierto
3326,993,20-04-2025,"3,848.98",
3327,5105,04-01-25,"2,610.20",ABIERTO
3328,21679,06-14-25,"8,181.08",ABIERTO
3329,11288,2025-08-27,"9.448,31",Cerrado
3330,14282,27-04-2025,11056.95,Abierto
3331,6152,2025/08/26,"1,782.47",
3332,12461,2025/12/07,"7,393.70",
3333,1087,01-01-2026, 13560.19 ,Cerrado
3334,17085,2025/04/10,3324.33,cerrado
3335,13337,12-31-25,N/A,cerrado
3336,22060,12-29-25,"1.789,83",Cerrado
3337,4006,23-05-2025, 3075.77 ,cerrado
3338,15923,2026/01/01,8798.38,ABIERTO
3339,21320,2025-07-04, 8348.53 ,
3340,5499,27-06-2025,11180.88,Cerrado
3341,11377,11-25-25,"9.190,53",Abierto
3342,1654,14-04-2025,7089.23,
3343,25738,05/03/2025,4499.64,
3344,1995,2025-12-26,"8.064,25",
3345,24900,2026-01-10,N/A,cerrado
3346,25700,01-05-26,"13.234,67",cerrado
3347,25521,08-27-25,"12,765.14",cerrado
3348,5076,2026/01/28,,Rechazado
3349,16903,2025/11/21,"7.531,81",cerrado
3350,19825,19/03/2025,"9,044.69",Cerrado
3351,9247,2025/08/05, 13294.39 ,ABIERTO
3352,14070,2025/08/01,"14.794,36",Abierto
3353,17831,2025/08/28,"6,786.95",
3354,15904,19-01-2026,2286.99,cerrado
3355,21609,05-04-2025,1783.05,
3356,6732,11-06-25, 3157.86 ,Abierto
3357,3043,2025-02-15,"4,914.03",Rechazado
3358,17284,23-05-2025,"11,598.53",Rechazado
3359,3534,06-10-25,"-10,341.59",ABIERTO
3360,3323,2025/05/10,1354.83,Cerrado
3361,9262,2026-01-07,"14,353.87",cerrado
3362,1824,03-02-2026,"14,979.04",Abierto
3363,6336,01-05-2025,"1,573.13",ABIERTO
3364,16661,02-08-26,7497.06,Cerrado
3365,12970,2025-10-22,"-6.341,77",Abierto
3366,23219,23-09-2025,"2,033.49",
3367,2775,2025-10-03,"12.434,55",cerrado
3368,23662,2025/01/08,"7,758.08",Abierto
3369,9661,24/12/2025,"4,641.90",
3370,292,2025-12-10,"10,444.99",
3371,18897,01-09-26,"1.220,56",cerrado
3372,851,2025/08/09,"12,281.29",
3373,1213,20/04/2025,"11.006,88",ABIERTO
3374,24654,28/08/2025, 4516.64 ,ABIERTO
3375,23802,2025-02-24,2093.44,ABIERTO
3376,17254,22-06-2025, 7643.96 ,
3377,12590,16-12-2025,"8,461.62",cerrado
3378,219,04-02-2025, 5224.50 ,ABIERTO
3379,3487,23/07/2025,14394.07,cerrado
3380,11039,28/09/2025,10553.39,Rechazado
3381,23545,19/01/2025,"13.712,89",Cerrado
3382,23176,2025/06/29,579.21,cerrado
3383,13159,2025/09/27,6274.64,Cerrado
3384,1367,2025-03-27,,
3385,9615,2025/11/13,-,
3386,16097,24-02-2025, 10189.44 ,ABIERTO
3387,18192,2025-09-30, 11500.22 ,cerrado
3388,5806,2025-02-23,14537.30,
3389,19010,28/11/2025,N/A,
3390,8712,03-10-25,"4.294,15",
3391,18329,08-19-25,"3,700.42",ABIERTO
3392,3341,2025-04-07,,
3393,11092,29/04/2025,"5.305,51",Cerrado
3394,17297,01-21-26,7958.64,cerrado
3395,4622,12-27-25,"2.136,83",Abierto
3396,14943,21/06/2025,N/A,cerrado
3397,3293,2025-12-03, 9557.94 ,Abierto
3398,16928,12-22-25,-,cerrado
3399,6457,18-07-2025,N/A,cerrado
3400,7550,2025-03-22, 14711.60 ,Cerrado
3401,6258,30-01-2025, 7535.85 ,Cerrado
3402,25777,2025-08-23, 2080.21 ,ABIERTO
3403,19646,2025-01-18,"7,378.50",cerrado
3404,22417,28/04/2025,"1.380,59",ABIERTO
3405,5479,18/03/2025,N/A,Rechazado
3406,24812,2025-12-06,-,Cerrado
3407,13551,01-12-2025,"3,357.95",Rechazado
3408,3516,03-12-25,"10.245,47",ABIERTO
3409,13067,2026/01/16,-,
3410,7110,10-15-25,14877.41,Cerrado
3411,21691,04-01-25,"12,090.95",Cerrado
3412,24173,2025/10/17,-,
3413,11860,2025-06-08, 11391.07 ,Abierto
3414,23814,11/11/2025, 3840.99 ,
3415,16069,2025/08/17,"4.199,51",
3416,13499,14/01/2026,"10.461,53",
3417,3873,2026-01-25,N/A,Cerrado
3418,9048,08-19-25,"2.451,88",
3419,19444,2025/07/03,,
3420,18,11-21-25,N/A,ABIERTO
3421,13099,2025-08-27,"3,845.85",Rechazado
3422,266,09-15-25,"14,527.08",
3423,10050,26/01/2026,-,Cerrado
3424,7599,01-09-26,"10,786.05",Rechazado
3425,20481,06-24-25,-,cerrado
3426,23883,2025-10-20, 12197.71 ,cerrado
3427,946,2025-01-02,N/A,Rechazado
3428,14447,27/10/2025,10608.62,ABIERTO
3429,23284,09-24-25,,
3430,19138,21-09-2025, 2241.48 ,ABIERTO
3431,4684,2025-09-13,11584.20,ABIERTO
3432,17249,2025-06-14,"10,800.63",Rechazado
3433,7532,10-05-25,"13.201,12",Abierto
3434,9984,2025/04/18, 3062.03 ,Rechazado
3435,19037,02-21-26,"11,444.52",Rechazado
3436,1639,16-12-2025,"4,043.53",cerrado
3437,6351,06/01/2026,8401.05,
3438,23938,2025/12/31,13993.71,cerrado
3439,13817,2025-02-27,-,
3440,799,12-05-2025,"5.247,04",Cerrado
3441,22107,08/02/2025,N/A,ABIERTO
3442,15431,06-01-25,,Cerrado
3443,8510,2025/10/06,"10,056.65",
3444,21351,2025/11/25,"1,822.41",ABIERTO
3445,20056,21-11-2025,"5.790,01",cerrado
3446,11131,08/10/2025,,cerrado
3447,22596,08-20-25, 6770.25 ,Rechazado
3448,2630,13/02/2025, 10748.46 ,cerrado
3449,1708,2026-01-22,"2.861,12",ABIERTO
3450,1216,09-01-2025,"9.755,97",cerrado
3451,13884,11-13-25,-,
3452,6028,15-11-2025,"14.266,22",
3453,9325,11/08/2025,9642.20,Abierto
3454,2037,2025/04/30,3365.77,ABIERTO
3455,16626,10/01/2026,"8.875,16",Rechazado
3456,3056,03-04-2025,"1,495.79",
3457,6273,11-24-25,14300.06,Abierto
3458,10026,26/10/2025,,cerrado
3459,13510,2025/03/10,1364.72,
3460,7518,2025-04-27,8300.17,ABIERTO
3461,13730,2025/07/07, 3095.27 ,Abierto
3462,5506,11-03-25,"12.072,45",Abierto
3463,17488,21-07-2025, 4056.52 ,Abierto
3464,4998,06-28-25,"2.000,35",cerrado
3465,13544,22-03-2025,,Cerrado
3466,6692,19-12-2025,N/A,Rechazado
3467,13844,2025-06-29,"3.818,63",Rechazado
3468,3243,26/09/2025, 9062.66 ,cerrado
3469,24326,2026-02-08,"6.645,83",
3470,15724,2025-05-19,"11,734.05",Cerrado
3471,4402,04-01-2026,"14.270,74",Abierto
3472,5138,09-30-25,"706,03",
3473,171,2025/06/25,"7.758,78",Cerrado
3474,4946,30/07/2025, 564.29 ,Abierto
3475,24644,15-02-2025,441.68,
3476,12166,24/12/2025,"12.984,63",
3477,12438,26-05-2025,"14.790,51",cerrado
3478,5556,02-10-26,"14,680.61",Cerrado
3479,11692,17/01/2026,"10.882,37",Abierto
3480,10364,10-14-25,,cerrado
3481,3285,2025-11-27, 838.68 ,
3482,10984,05-10-2025, 4761.32 ,
3483,548,31-08-2025,,
3484,25658,06-23-25, 7169.55 ,
3485,16014,03-01-2025,"3.806,25",
3486,13937,11-13-25,"10.746,04",
3487,23003,2025-02-19, 13129.06 ,Abierto
3488,23895,2025/10/15,N/A,ABIERTO
3489,4430,18/02/2026,"5,944.78",ABIERTO
3490,6084,09/02/2025,"8.605,00",Rechazado
3491,15832,20/06/2025,"11.696,93",Cerrado
3492,20294,06/12/2025,"10,716.07",
3493,5046,07-07-2025,"3,643.09",
3494,12179,07-21-25, 14019.08 ,cerrado
3495,9259,2026-01-08,-,ABIERTO
3496,4209,2025-12-03,9979.24,Rechazado
3497,14901,05-26-25, 2471.77 ,
3498,7328,04/09/2025,"7.782,81",ABIERTO
3499,9065,2026/01/27,"6,999.35",ABIERTO
3500,17492,02/12/2025,13249.03,Cerrado
3501,18891,12-18-25,,
3502,8081,20-06-2025,-,
3503,2851,03/02/2026, 4794.59 ,ABIERTO
3504,11346,2025/05/05,N/A,
3505,2886,2026/01/13, 6412.86 ,ABIERTO
3506,9264,21/04/2025,"12.626,59",cerrado
3507,3349,02/05/2025,N/A,
3508,22129,2025-09-18,"9.039,02",
3509,18194,2025/12/30,"2,757.05",
3510,25,10-08-2025,"13,009.48",
3511,22905,02-10-26,"1.856,84",ABIERTO
3512,10191,2025-01-15,"2,182.12",
3513,4421,2025-01-03,"7.580,67",ABIERTO
3514,19259,01-04-2025, 4317.47 ,Cerrado
3515,3367,2025-01-26,"11,736.59",cerrado
3516,8983,31-01-2026,13558.20,
3517,11884,2025/02/07,"11,449.61",cerrado
3518,5093,20/04/2025,891.98,
3519,8836,09/06/2025,-,
3520,4576,09-04-25, 2363.20 ,Abierto
3521,11032,12-08-25,13594.53,Cerrado
3522,463,2025/11/12, 303.07 ,cerrado
3523,1289,22-04-2025,7502.64,Rechazado
3524,7652,11-04-25,,
3525,20245,29/09/2025,"6.264,14",Cerrado
3526,8829,2025-01-31,6442.09,cerrado
3527,15547,10-14-25,7522.50,
3528,4913,05-04-2025,10175.11,cerrado
3529,1469,09-18-25, 6825.88 ,Rechazado
3530,17762,07-31-25,,Abierto
3531,2494,11-23-25,7907.02,Cerrado
3532,14495,2026-02-03,"11,954.77",cerrado
3533,21048,2025-02-23, 13697.87 ,
3534,2876,2025/04/08,,Rechazado
3535,9016,04-30-25,"3.194,04",Cerrado
3536,14020,14/04/2025,"6,546.48",cerrado
3537,24015,02-11-2025,10150.84,
3538,1345,12/01/2026,-,cerrado
3539,25648,24-12-2025, 8540.58 ,
3540,18844,22/01/2025, 1528.19 ,cerrado
3541,12240,23/12/2025, 3071.03 ,Abierto
3542,19282,2025-10-26,"10,566.55",Cerrado
3543,9468,01/01/2025,"1,714.27",cerrado
3544,24708,2025/07/15,"13.204,69",Cerrado
3545,7239,09-21-25,N/A,
3546,1257,2025-06-15,-,cerrado
3547,3328,2025-05-07,"9,794.63",Rechazado
3548,24472,24-02-2026,"7.707,30",Abierto
3549,25548,2025/03/10, 14483.80 ,cerrado
3550,23645,2026/02/24,-,cerrado
3551,3157,2025/07/26,"2.906,46",cerrado
3552,15512,04-19-25,,
3553,4590,07-14-25, 5643.52 ,cerrado
3554,16697,28/12/2025, 1618.84 ,Rechazado
3555,23779,07-28-25,"1.226,39",
3556,11341,2026/01/13,1755.29,ABIERTO
3557,8401,2025/04/28,N/A,Abierto
3558,5085,25-05-2025,"11.193,09",Rechazado
3559,23942,2026/02/20,"6.559,89",ABIERTO
3560,18806,2025/04/09,N/A,cerrado
3561,5797,31-10-2025,"2.837,08",Rechazado
3562,25632,2025-11-04,-,cerrado
3563,4609,2026-01-02,"8.886,40",Cerrado
3564,8868,17/09/2025,13608.84,ABIERTO
3565,16432,2025/02/04, 7620.60 ,
3566,1094,2025-02-10,7145.07,ABIERTO
3567,14450,11-13-25,,
3568,25596,09-20-25,"4.283,73",Rechazado
3569,12465,2026-01-03,403.63,Rechazado
3570,16393,2025/06/10,,
3571,9806,29/06/2025, 8378.61 ,
3572,4216,23/11/2025,"7,426.75",
3573,10249,2025/12/25,"8.961,50",
3574,24919,2025-11-29,"12.154,03",Abierto
3575,11023,05-09-2025,"1,693.18",ABIERTO
3576,9966,26/10/2025,428.48,Abierto
3577,25650,14-09-2025,N/A,Rechazado
3578,14372,11-12-2025, 3463.15 ,Rechazado
3579,6213,2026/01/26,"12,502.67",cerrado
3580,24208,04-02-25,12972.60,Cerrado
3581,7901,05-08-2025, 12435.99 ,Rechazado
3582,3284,2026/02/11,"1.771,01",
3583,8767,2025-09-22,"11,423.00",ABIERTO
3584,6152,2025-05-22,,
3585,13397,01-29-25,920.92,Cerrado
3586,12542,2025-11-08,"5,387.28",
3587,507,2025-08-24,N/A,Rechazado
3588,14560,11-05-2025, 514.33 ,
3589,12806,2025/05/19, 10418.95 ,ABIERTO
3590,25774,2025/11/29,,
3591,3221,08/10/2025,"1.992,57",Abierto
3592,12181,2025/01/15,"9.905,61",
3593,23667,2025/07/21,,cerrado
3594,21287,11-27-25,2696.59,
3595,18027,04-23-25,"10.446,71",cerrado
3596,11507,2025-09-22,10334.55,Cerrado
3597,6202,2025/02/04, 12431.57 ,cerrado
3598,3201,07-24-25,3337.73,
3599,14117,2025-10-02,"6,880.50",ABIERTO
3600,19340,2025-10-20,N/A,Rechazado
3601,20525,05-02-2026,-,Rechazado
3602,20445,2026-01-01,N/A,Abierto
3603,23247,2026/02/22,"12,372.20",Rechazado
3604,4120,08/03/2025,7009.40,cerrado
3605,23807,26/01/2025,"3.633,79",
3606,10162,2025-10-24,"8.555,30",Rechazado
3607,5532,11/10/2025,10342.27,Rechazado
3608,8560,01-08-25,"7.757,93",cerrado
3609,13609,21-02-2026, 14127.62 ,ABIERTO
3610,15614,2026/02/09, 2819.04 ,ABIERTO
3611,10537,29/06/2025,N/A,Abierto
3612,8872,22-03-2025, 141.84 ,cerrado
3613,11359,06/04/2025, 11605.80 ,Abierto
3614,13738,2026-01-31, 8077.38 ,
3615,20506,05-12-25, 14053.02 ,Abierto
3616,2756,09-09-2025,6850.93,ABIERTO
3617,18681,05-01-2025,"6,757.93",Cerrado
3618,16604,2025-05-28,"7.815,24",
3619,16191,2025/09/22, 2363.25 ,Cerrado
3620,16457,08/08/2025,"8,176.63",Rechazado
3621,198,2025/04/24,,cerrado
3622,19581,04-13-25,-401.37,Cerrado
3623,8315,20/07/2025,,Abierto
3624,10481,05-07-2025,406.59,cerrado
3625,6171,12-24-25,"5,180.78",ABIERTO
3626,8247,26-05-2025,"10,232.98",
3627,15450,09-26-25, 9880.85 ,
3628,533,29/12/2025,"8,437.13",ABIERTO
3629,23645,2025/01/03,2990.87,ABIERTO
3630,8795,16/01/2025,"2.945,79",Abierto
3631,13887,28/07/2025,"-3,648.92",ABIERTO
3632,11730,30/04/2025,N/A,Cerrado
3633,15157,2025-11-19, 4535.49 ,
3634,20387,07-13-25,-,Rechazado
3635,16727,23-02-2026,"14,561.00",Cerrado
3636,2605,2025-03-03,7899.99,
3637,16571,04-30-25,"11.994,91",Rechazado
3638,5867,11-30-25,"13.336,08",
3639,14954,24-11-2025,N/A,cerrado
3640,828,17-08-2025,"14.994,75",
3641,6716,21-08-2025,585.42,
3642,19549,2025/03/02,5389.39,cerrado
3643,3370,2025/05/25,"4.711,01",Rechazado
3644,2558,2025-11-23,12020.68,Abierto
3645,20740,2025/06/19,12181.40,cerrado
3646,15001,04/12/2025,-,
3647,16785,2025/04/14,-,ABIERTO
3648,12817,2025/12/15, 7427.63 ,Abierto
3649,21390,01-10-25,,
3650,25673,23/01/2026,"6.099,07",ABIERTO
3651,17717,10-11-25,-,Cerrado
3652,16916,24/04/2025,-14782.04,Cerrado
3653,6813,2025/07/06, 11719.87 ,cerrado
3654,25792,01-20-25,"12,396.95",Cerrado
3655,14874,01-05-25, 14325.34 ,
3656,24618,02-09-26,"3,219.25",
3657,15950,2025/01/19, 11571.88 ,
3658,24499,30-08-2025,"8,051.72",Cerrado
3659,10900,01-01-26,"11.106,35",Cerrado
3660,2280,19/02/2025,"5,334.59",ABIERTO
3661,425,08-31-25,"9,681.07",ABIERTO
3662,24948,13-11-2025,"5.252,17",Cerrado
3663,10279,06-22-25,,Rechazado
3664,5315,2025-07-08,10617.56,Abierto
3665,5478,20/09/2025, 265.72 ,
3666,12201,01/02/2025,"9.574,19",ABIERTO
3667,2396,10-22-25,11847.51,Cerrado
3668,2264,15-04-2025,"14.715,38",cerrado
3669,3060,2025-07-12, 13639.76 ,
3670,755,09-21-25,11756.61,
3671,23288,2025/10/22, 8923.47 ,
3672,22059,2025/01/28,2923.13,cerrado
3673,87,12-23-25, 1343.38 ,Abierto
3674,14363,01-12-2025, 8756.27 ,
3675,4333,08/02/2026, 1900.76 ,
3676,10873,04-10-2025,13553.17,Cerrado
3677,19247,10-27-25,"7.118,02",
3678,17715,05-05-2025, 1531.95 ,Rechazado
3679,12232,2025-02-14,"3,095.75",Cerrado
3680,2372,18/10/2025,"11,707.91",Rechazado
3681,18028,19-12-2025,"2,789.36",cerrado
3682,5802,31-05-2025,,
3683,25709,2026/02/05,"4,087.79",ABIERTO
