id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
3165,20/01/2025,269,40,12,5,"1.489,17",,"294.845,65"
3166,18/05/2025,449,56,4,2,1047.09,"202,29","191,634.38"
3167,2025-11-09,2681,4,11,1, 1910.18 ,-,
3168,2025-04-14,2772,30,15,1,1764.43,399.40,109922.80
3169,2025-08-24,95,79,10,12, 604.83 ,101.46, 107602.38 
3170,2025-10-18,404,70,13,6,464.99,"115,93",-
3171,2025-03-04,530,61,13,2,966.82,"95,26","155,553.74"
3172,09-15-25,2431,38,2,7, 1638.37 , 308.02 , 269334.53 
3173,27-12-2025,1985,70,8,10,,67.59,"243.463,32"
3174,17-04-2025,1182,3,11,6,N/A, 36.78 ,N/A
3175,12-11-2025,2337,2,1,8,"1.137,40",171.34,"212.649,46"
3176,2025-10-17,1971,6,4,9,508.10,,31964.09
3177,,3861,61,9,5,"1,244.25",67.24,65390.64
3178,2025/04/11,181,20,13,3,"433,64","88,35", 28166.77 
3179,24/03/2025,2566,60,9,2,"305,05",22.04,"27.514,72"
3180,03-12-2025,1179,73,7,1,,"186,01",N/A
3181,2025/06/01,2429,59,6,2, 1387.89 ,301.61, 176677.66 
3182,27/01/2025,1779,30,12,1, 187.35 ,,"24,220.88"
3183,02-04-2025,2186,43,10,12,"1.415,50",304.09,"86.834,16"
3184,12-01-25,385,28,9,3,-, 157.30 ,177048.38
3185,2025/06/19,616,5,12,5,N/A,87.43,"85.985,13"
3186,15-09-2025,1644,74,5,1,, 269.84 , 219484.05 
3187,2025-08-03,406,47,5,6,"1,422.07", 280.78 ,"280.612,41"
3188,02-05-25,604,24,1,2,-,"106,48", 79197.92 
3189,10-06-25,1107,23,13,2,"1,451.25",110.26,264317.94
3190,2025-11-23,2360,33,3,7,1773.35,"252,25","109,680.36"
3191,12-01-2025,2221,4,5,6,, 27.33 ,12813.60
3192,2025-04-23,1413,73,6,2,"1,302.50", 197.34 ,91638.83
3193,09-11-2025,2464,20,8,3,"1.588,19","106,70",N/A
3194,30-01-2026,1627,9,4,6, 718.52 ,137.45,14958.96
3195,2025/02/14,706,69,1,9,,140.80,125223.40
3196,17-02-2025,2308,66,10,7,1123.88,"137,67", 29294.97 
3197,06-07-25,854,18,15,10,71.06, 10.81 ,"9,228.77"
3198,08/12/2025,1692,22,3,10,"1,096.63","93,53",N/A
3199,23/09/2025,2835,34,3,1,"1.164,79","79,98", 80445.16 
3200,2025/11/22,2397,60,3,8,424.75,-,"27,014.56"
3201,07/12/2025,2422,29,14,9,120.37, 12.64 ,"13.864,83"
3202,2025/03/04,1300,47,7,11, 1710.46 , 241.31 ,"262.118,49"
3203,2025-11-25,2484,63,4,3,,"34,17",86015.09
3204,01-04-26,1515,66,14,11,"1.952,76","183,05","289,476.97"
3205,12-07-2025,1860,33,7,10,"1,375.85",302.98,"265,662.55"
3206,05-01-2025,3681,64,4,3,294.80,16.54, 21970.06 
3207,2026/01/07,2476,18,9,2,"1.012,33","148,64","70,547.54"
3208,08-09-2025,1571,19,11,9,"1.645,57",N/A,"141.788,55"
3209,2025-07-08,2439,71,8,7,1558.19,-, 240793.10 
3210,02-17-25,218,55,3,4, 704.77 ,"120,97",N/A
3211,07-24-25,2870,50,11,11,1931.62,251.87,182800.81
3212,2025/10/25,1672,15,14,3,"947,67",90.17,N/A
3213,12-19-25,1222,22,7,6,1367.82,"227,41",N/A
3214,,1112,77,2,6,N/A, 114.15 ,
3215,02-08-25,1557,41,6,1, 1667.11 ,"315,65",
3216,31/01/2025,1238,65,11,7,"1,877.80","455,98",
3217,2026-01-11,2468,31,5,3,"1.565,94","234,82",286025.47
3218,,1664,24,14,11,631.66,109.43,"96.727,29"
3219,16/04/2025,140,13,7,1,-,"132,60", 106790.29 
3220,2025/11/18,2128,47,9,6, 942.00 ,"228,48","81,745.52"
3221,2026/01/12,2540,21,14,10,"1.365,94", 90.86 ,"157.242,30"
3222,2025-03-30,2378,11,12,9,"1.191,22","106,06","135,829.75"
3223,24-07-2025,97,19,13,5,"587,43",112.33, 21593.73 
3224,2025-10-14,2959,40,9,6,"116,41","6,34",7349.22
3225,2025-07-10,2048,15,1,11,"1,990.11","150,91",-
3226,2025/07/30,2820,6,5,10,N/A,"66,44","180,106.58"
3227,2025/07/22,349,63,3,9, 1565.17 , 120.80 ,42629.09
3228,2025/05/09,187,24,8,2,"0,00",205.07,"63.200,35"
3229,2025/05/14,160,2,12,12,461.92,"84,89","90.201,59"
3230,2025-09-10,1575,37,10,5, 913.09 ,166.42, 169237.74 
3231,22-12-2025,2731,34,7,7,-, 143.25 , 43395.07 
3232,06-10-2025,2860,20,5,6,"1.063,34","117,59",N/A
3233,06-18-25,709,39,1,6, 1976.02 ,409.21,"186,435.29"
3234,,2121,5,14,4,356.62,"513,25","28,061.08"
3235,21-03-2025,25,43,9,10,1280.27,"1,642.05", 197721.29 
3236,2025-11-29,1914,54,4,5,"1,269.13",195.85,"55,614.40"
3237,2025-01-14,451,30,12,3, 1497.53 , 295.37 ,
3238,06-01-2025,686,65,2,1, 674.35 ,109.71,"131,361.40"
3239,18/01/2026,339,90,10,3,"1.618,61",283.71,"213,115.02"
3240,2025-03-04,186,75,9,6,"-1,188.40","72,84","115,784.47"
3241,,2422,35,14,2,"1,384.43",319.96,155520.54
3242,08-27-25,1411,56,14,2,"419,49",-,72980.20
3243,12-01-2026,1878,71,1,9,"1.130,96",262.70,"123,150.76"
3244,24/12/2025,860,58,4,10,-, 110.17 ,70886.69
3245,11/01/2026,2707,32,8,8, 1773.94 , 356.93 , 308522.99 
3246,2025-03-30,403,59,11,9,1146.67,263.95,124495.75
3247,16/01/2026,701,27,6,5,"1,050.56",209.52,N/A
3248,,23,19,2,6,"706,39",-,33980.85
3249,2025/01/18,1463,12,9,12,,-,N/A
3250,2025-01-05,2118,77,9,6,144.71, 33.77 ,8642.78
3251,2025/10/16,1620,94,4,4,1011.75, 164.58 ,
3252,2025/12/22,1175,38,13,7,1230.91,"210,98","166.127,45"
3253,26/07/2025,9,1,8,10, 1788.41 ,404.32,329364.67
3254,2026-02-09,1265,74,13,10,1005.55, 222.36 , 79512.51 
3255,15/01/2025,1414,14,3,11, 193.30 ,"28,00","12,401.71"
3256,2026/01/28,1962,45,6,9,"566,45",N/A,76124.17
3257,,2521,38,14,7,678.59,141.04,54895.19
3258,2025-08-07,488,23,8,10, 327.14 ,-,"14,170.26"
3259,2025-04-16,594,16,15,8,"267,99","28,36", 50039.87 
3260,,150,14,5,4,1655.72,,"76.659,74"
3261,,1125,2,5,3,"1.455,06",138.26,N/A
3262,2025-11-07,2832,53,8,7,627.59, 82.96 ,"94.151,75"
3263,2025-02-12,2976,40,1,12, 698.33 ,49.03, 129696.61 
3264,2025/10/29,903,36,10,7,"220,11",49.64,20091.47
3265,09-13-25,1387,61,1,5,"1,580.71",324.72,"140,965.66"
3266,07/09/2025,1712,25,11,2,999.53,, 165515.71 
3267,2025-03-19,1431,73,14,7, 936.43 ,"229,03", 130788.89 
3268,01-10-26,1387,49,1,10,"1,856.47",,"280,780.49"
3269,21/05/2025,564,71,3,1,"1,260.01",195.74,"121,063.31"
3270,,639,72,7,9,1012.12,-,"184,462.00"
3271,2026-02-02,2449,37,8,6,N/A,194.17,N/A
3272,2025-07-07,302,57,8,10,"94,96",6.81, 3170.34 
3273,03-06-25,979,56,11,1,N/A,"121,55", 44861.39 
3274,2025/07/06,566,9,6,8,-, 190.16 ,
3275,03-01-2025,1808,1,14,1,598.35,78.92,"18.353,56"
3276,06-09-2025,457,26,15,1,694.25, 35.24 , 47350.12 
3277,2025/10/16,937,41,5,9,1237.85,"236,33","29.915,47"
3278,02-11-26,3649,14,7,8, 1808.95 ,279.68,"111,716.25"
3279,09-01-25,1928,7,4,7, 185.94 , 39.33 ,N/A
3280,06-28-25,2702,24,7,5,537.04,126.23, 76443.75 
3281,,2473,16,7,9,"570,15",N/A,"83.016,90"
3282,11-11-25,174,42,12,4,1740.08,214.07,"278.654,83"
3283,02-27-25,43,11,1,9, 1250.14 ,196.08,"129,431.17"
3284,2025/09/10,789,76,3,7,"1,658.76", 209.80 ,322345.02
3285,08-04-2025,2374,35,8,12,"481,38",34.54,"95.871,52"
3286,,2571,64,7,8,654.07,40.21,-
3287,,186,35,15,8,"1.086,63",84.87,
3288,2025-10-12,2744,58,12,3,"911,47","184,36",
3289,27/11/2025,1668,3,8,12,422.13,"22,57",19879.63
3290,01-16-25,160,77,13,11,570.26,980.62,"45,895.57"
3291,2025-04-19,1792,2,7,12,"1.205,30",106.67,-
3292,2025/10/24,1478,74,14,7,, 42.88 ,"27.076,36"
3293,06/11/2025,2708,2,15,11,"1.199,81","80,20",-
3294,01-09-26,1169,1,10,11, 1489.40 ,156.45,"41.009,18"
3295,2025-06-08,2810,61,2,10, 1163.60 ,85.60,"180,418.28"
3296,10-01-2025,2060,4,15,3,N/A,202.50,"154.311,76"
3297,30-12-2025,301,64,2,8,293.11,21.74,"32,735.91"
3298,2025/11/28,2231,5,1,1,"1.539,83",261.78,"199,295.40"
3299,2025/04/15,1042,53,8,1,"767,10", 174.59 ,"43,169.15"
3300,2026/01/17,20,80,5,9,-,"320,94","152,308.36"
3301,01/09/2025,1923,17,2,2,1047.22,-, 142625.11 
3302,2025/03/26,2807,3,5,9,"1,429.32","187,30",244181.84
3303,2025/08/01,2403,72,11,4, 396.60 ,93.07,65779.47
3304,06-08-25,1678,72,14,8,"1.994,40",102.16,
3305,2026/01/29,352,69,2,12,-,, 18708.32 
3306,,1903,64,4,1,1176.62,279.02,154563.21
3307,06-29-25,616,26,5,11, 1659.56 ,184.12, 69667.42 
3308,20-08-2025,2458,12,9,6,133.20,"14,82",-
3309,,1860,5,14,4, 932.23 , 202.08 , 107473.19 
3310,13/12/2025,880,16,12,5,N/A, 26.11 ,
3311,2026/02/08,169,7,6,1,-,248.78,74702.36
3312,19/01/2025,2371,78,14,10,"1,009.20", 91.88 , 117224.34 
3313,04-12-25,241,46,7,3,"1.385,57",277.02,-
3314,2025-05-09,1379,70,15,4,232.09,43.37,22550.06
3315,11/09/2025,1894,22,15,7,,"250,80",N/A
3316,,2770,66,15,1,322.10,"37,16",29891.23
3317,,120,69,10,7,N/A,"60,67","45,659.39"
3318,2025-11-03,1149,45,4,5,725.28,"66,34","129.317,78"
3319,01-11-2025,2937,60,12,10,"1,503.12",-,-
3320,2026-01-16,870,49,6,2,N/A,165.56,-
3321,,1542,34,2,8,N/A,,"259,562.43"
3322,2025-01-02,205,25,3,6,,322.11, 156422.99 
3323,,2867,60,2,8,473.63, 36.58 ,26958.71
3324,07/12/2025,1449,12,4,4, 334.27 ,"55,88","12,251.63"
3325,,2211,52,1,1, 398.04 ,N/A,-
3326,03-22-25,1049,70,10,4,308.54,"54,48","31,014.56"
3327,,54,27,2,5, 956.01 ,"234,04", 135766.64 
3328,06-05-2025,2108,31,12,7,"1.578,79", 276.16 ,"170,288.47"
3329,01/07/2025,3674,32,14,12,877.41,-,"144,383.00"
3330,13/06/2025,441,54,15,10,,N/A,38523.01
3331,2025/05/03,1047,11,4,6, 1249.63 ,187.38,35164.44
3332,2025/09/08,159,2,9,8,"1,853.77", 280.68 ,-
3333,2026/01/03,1245,8,6,11,-,-,
3334,11/12/2025,3596,71,6,9,1598.23, 165.63 ,"302,171.08"
3335,04-17-25,1419,77,12,10,"1,102.35", 155.25 , 146193.34 
3336,25-11-2025,2402,67,5,9,328.65,63.36,15169.59
3337,01-18-26,2566,45,7,4,"482,64",,"73,987.33"
3338,03-16-25,2362,26,4,1,-,, 101958.30 
3339,2025-10-17,1223,35,1,7,"1.922,52",,
3340,04-03-25,1111,76,7,4,1067.61,131.70,"93,874.62"
3341,2025-01-17,2108,14,6,11,181.52,"32,62","4.639,05"
3342,02-09-26,903,39,13,11, 1456.65 , 112.83 ,"180,041.90"
3343,2025/10/16,67,57,4,9,"947,07",,"134.235,74"
3344,2026/01/19,173,10,3,8,-, 70.84 ,"45,543.34"
3345,,2268,9,8,5, 731.56 ,,"145,373.23"
3346,2025-02-06,2615,68,12,7,933.02,"84,67","137.274,54"
3347,02-03-25,1613,48,6,10,174.85,11.17,33299.97
3348,06/06/2025,671,13,8,3,,37.26,"40.580,45"
3349,2025-05-12,584,80,11,1, 1818.78 ,134.85,"357,345.98"
3350,02-17-26,604,37,14,9,-, 135.89 ,232108.57
3351,2025/07/03,1384,33,13,9,73.41,8.92,-
3352,19/10/2025,2126,21,13,4,433.99,106.05,"65,727.15"
3353,2026/02/05,200,11,9,7,1439.09, 355.08 ,N/A
3354,06-03-2025,2668,12,2,4,"1.328,90",,258561.14
3355,2025-12-17,217,30,9,11,"369,33", 81.89 ,"70,999.37"
3356,22-08-2025,178,29,9,12,"1,094.50","1.360,37",-
3357,2025-11-18,2428,78,1,7,"904,67",200.71,"40.340,59"
3358,03-11-25,425,56,3,3, 1901.46 ,250.21,"83,202.73"
3359,04-27-25,1138,11,9,2,360.53, 25.17 ,58258.26
3360,2025-04-16,2717,67,2,9,,81.11,"94,518.38"
3361,2025-01-06,1856,51,3,6, 1707.43 ,,"152.787,85"
3362,2025/10/06,2683,20,13,1,"1,259.88", 67.24 ,"27,736.02"
3363,2025/04/23,2006,59,10,10,-,218.96, 223932.62 
3364,06-16-25,1936,37,11,9,706.08,92.41,N/A
3365,24-12-2025,635,25,5,2,-, 121.40 ,"89,956.91"
3366,27/02/2025,396,31,8,6,N/A,130.62,
3367,2025/09/20,710,51,11,10,0.00,241.98,"163,333.79"
3368,02-18-25,2308,18,15,5,-,138.50, 198472.22 
3369,2026-01-19,1249,6,15,4, 493.40 ,N/A,78875.96
3370,2025-01-30,1305,12,6,7,449.23,685.46,19027.69
3371,15-04-2025,1270,20,3,9,"1.168,74",136.67,N/A
3372,26/12/2025,2250,38,7,12, 1350.50 ,"282,03","213.459,95"
3373,12/06/2025,1005,16,11,6,-,N/A,102461.61
3374,05-23-25,3890,23,1,11,875.99,N/A,"41,753.95"
3375,2025-04-07,1893,17,5,2, 1316.81 ,184.69, 165726.18 
3376,28-05-2025,595,7,11,12,N/A,220.61,"298.461,10"
3377,02-03-2025,182,72,2,7, 712.02 ,"107,26","76,156.06"
3378,02-10-25,1569,19,11,8,1246.04,72.95,"191,939.19"
3379,2025/10/10,2539,20,15,7,N/A, 48.14 ,21671.30
3380,2025/12/21,1180,47,6,5,,50.08,"31.110,69"
3381,,66,76,15,6,N/A,"144,18","235.840,07"
3382,2025/11/27,1207,29,12,7,N/A, 171.39 ,-
3383,04-02-2026,833,66,13,11,"1,885.67",-,"322.840,85"
3384,10-13-25,121,51,13,4, 1448.45 , 169.93 ,-
3385,2025-01-28,2353,27,12,7,,,"62,344.68"
3386,,90,12,13,5,666.79,,"104,561.50"
3387,2025-08-28,524,17,5,8,"364,35",,
3388,02-19-26,827,8,1,7,957.42,163.24, 136626.75 
3389,2025/01/01,2740,69,2,8,-1626.21,"400,73", 167731.70 
3390,2025-11-04,3000,39,10,11,135.17,9.11,"11,772.46"
3391,28-08-2025,671,42,13,9,"1,815.86",324.66,"126,679.44"
3392,2025-03-30,2204,44,2,6,780.86,127.16,"52,851.26"
3393,2025/12/28,1552,72,3,9,"1.574,38", 219.28 ,"238,996.99"
3394,2025/01/28,1406,18,10,2,N/A,211.10,200140.81
3395,02-25-25,679,37,11,1,"1,242.47", 240.38 , 211716.96 
3396,09-29-25,2445,73,6,8,87.92,6.44,N/A
3397,05-05-2025,1254,51,11,12,204.01,,"28,602.34"
3398,05-26-25,145,42,8,12,, 284.98 ,"193.650,41"
3399,02-14-25,1629,7,7,12, 178.28 ,31.86,12754.11
3400,01-01-25,2534,61,5,7,1590.93, 195.21 ,"111.636,07"
3401,2025/06/11,956,28,5,12,"1.993,12",-, 298022.21 
3402,14/02/2026,1077,54,9,5,"1.065,78",N/A,"155.948,90"
3403,11-22-25,777,19,4,7,1754.50, 418.41 ,-
3404,,216,2,13,11,59.16,8.57,4215.02
3405,2026/01/22,442,56,11,12,-,380.63,"94,622.85"
3406,10-25-25,2685,59,1,12, 1502.72 ,259.71,"231,548.74"
3407,2025/02/21,2444,73,10,8,"1.403,46","327,10", 119815.43 
3408,2025/03/07,2728,48,2,3,, 104.68 ,61915.62
3409,23/02/2025,2526,39,4,1, 766.30 ,183.33,"57,130.36"
3410,05-01-2026,1260,119,4,7,1858.57,102.62,"357.852,17"
3411,2025-01-05,538,52,4,12,680.25, 91.51 ,"133,400.38"
3412,02-11-26,2448,9,7,10,1774.73,,"48.828,89"
3413,17/01/2025,194,11,14,8,0.00, 19.72 ,10117.16
3414,2025/04/06,1039,34,4,4,"1,891.60", 460.20 ,"324,821.40"
3415,11-05-2025,1977,6,8,3,"1,721.94",183.08,"91.001,19"
3416,2025-12-05,1369,4,7,8,-,N/A,"29,057.30"
3417,30/11/2025,2800,62,12,8,-,361.74,"70,456.68"
3418,01-30-26,428,25,2,11,"1,614.34",373.66,"286.817,35"
3419,02-23-25,1838,39,10,7,"1,406.58",N/A,165349.80
3420,04/12/2025,1710,15,11,8,378.71, 77.36 ,29114.54
3421,26-05-2025,886,38,11,6,887.80,97.87,"135,540.87"
3422,04-17-25,1052,9,7,1,641.53, 131.04 ,"32.125,99"
3423,06-07-2025,2629,22,7,4,764.83,46.52,"130.635,36"
3424,2025-11-04,928,70,11,11,"1.494,38",-,"265,184.63"
3425,2025-06-24,236,34,7,2,1989.17,N/A, 67342.27 
3426,2025/05/04,2981,2,7,10,-, 249.83 ,"323.950,45"
3427,2025-08-02,2611,49,14,9,512.13,, 45252.63 
3428,2025-04-15,843,77,13,4,123.84,N/A, 12125.50 
3429,2025/04/24,1240,68,2,9,-,143.72,"66.567,41"
3430,09/01/2026,2336,6,12,9, 1129.75 ,197.30, 213747.99 
3431,13/04/2025,2688,49,6,7,969.16, 120.95 ,"121.880,58"
3432,2025/01/04,2638,39,5,7,-,"404,12",N/A
3433,,2733,10,7,6,1070.57,"261,51","78,783.23"
3434,2025/07/01,1807,29,11,11,585.57,660.89,
3435,,2977,33,3,3, 209.45 ,"33,89",N/A
3436,2025-05-28,2896,45,4,5,"1,595.90","353,14", 33932.26 
3437,08/04/2025,2850,48,10,8,"1,272.57","201,28",39026.03
3438,12/07/2025,1274,76,10,9,-,"86,13",N/A
3439,16-10-2025,2112,7,7,7, 848.06 ,96.56,57496.57
3440,10-05-2025,218,1,1,10, 773.61 ,96.73,"130,051.69"
3441,2026/01/29,2110,70,5,5,N/A, 321.02 ,"16.207,02"
3442,11/09/2025,2178,63,4,6,"1.207,69", 125.71 ,"199.530,35"
3443,2026/02/05,1745,20,1,7,1791.71,211.84,193915.09
3444,2025-09-13,2900,52,10,7, 1895.53 ,"244,00",
3445,24/06/2025,1843,80,8,8, 1313.80 ,166.33,226301.76
3446,05-03-25,1906,18,13,7,"1,520.03",376.10,"297.754,48"
3447,19-11-2025,196,24,14,12, 214.88 ,N/A,"40.206,62"
3448,21/08/2025,2703,60,5,10, 366.72 ,-,"61,624.67"
3449,02-24-25,2490,13,12,7, 1453.98 ,,-
3450,14-01-2026,226,17,9,4,N/A,,"231,404.34"
3451,16-01-2025,2597,4,5,6,237.90, 39.79 ,43947.62
3452,07-05-2025,1970,5,2,9,N/A,"303,92",57523.24
3453,15-03-2025,1815,9,1,6,-,-,"251.705,45"
3454,2025/02/25,1422,50,8,10,N/A, 177.41 ,"103,541.51"
3455,20/01/2026,1019,26,5,7,1728.53,111.60, 180166.21 
3456,10-01-25,1779,34,2,2,N/A,N/A,"112,466.45"
3457,13-10-2025,661,35,7,10,"1,115.94",75.98,"104.885,99"
3458,,2195,12,6,10,"1.853,04",195.94, 100943.96 
3459,2025/04/19,2475,120,6,2,, 288.46 ,
3460,06-02-2026,489,42,10,11, 1045.90 ,"82,28",70555.48
3461,2025/07/22,2003,15,3,4,N/A,-,N/A
3462,02-05-26,726,36,4,8, 293.88 ,55.46, 56748.36 
3463,,65,66,11,10,1845.82,N/A,"104,347.38"
3464,2025-05-30,2038,10,10,6,N/A,203.34, 97868.90 
3465,2025-12-06,804,38,6,11,"1,580.26","337,54","266,556.71"
3466,04-03-2025,2920,17,4,11,1826.53,240.15,"233,377.53"
3467,2025/05/24,2008,16,15,1, 1684.45 ,N/A,"48.115,10"
3468,11-05-2025,1391,23,8,11, 1925.88 , 353.23 ,"181,565.52"
3469,2025/08/18,2095,70,12,4,N/A,12.80,"44,133.60"
3470,10-15-25,785,55,12,12,"1.569,85",-,219634.81
3471,2025/08/01,1629,13,5,10, 1061.48 ,-,"154,227.99"
3472,11-14-25,522,40,11,6,"1,214.56","203,41",-
3473,2025-12-17,2052,66,6,11,"1.910,42",-,60225.85
3474,2025-11-02,2193,60,4,2,N/A,35.30,"79.267,41"
3475,15-09-2025,3867,31,7,6,N/A,127.25,-
3476,09-28-25,2913,60,5,12,1579.89,298.16,
3477,09-01-2025,333,22,10,1, 1766.93 ,,"250,052.22"
3478,03/01/2025,1371,13,1,10,1576.32,140.61,-
3479,07-02-2025,887,43,3,9,N/A, 130.92 ,N/A
3480,2025/12/31,3528,98,3,4,"1,677.36","202,65","190,375.17"
3481,2025-12-30,1245,13,11,6,156.87,, 7620.37 
3482,,193,73,3,10,1065.11,199.41,"98,731.02"
3483,2025/12/23,1982,36,1,12,"272,99","64,68", 50990.24 
3484,31/07/2025,2020,11,10,3,"1.630,08",-,120438.08
3485,13-09-2025,1658,13,11,3,1193.73,90.68,126556.37
3486,2025/02/28,561,28,14,8,,"461,73",N/A
3487,,1863,39,13,5,,21.85,"20.897,18"
3488,2026/01/18,2966,10,2,6,"-1.108,14",,"117,015.29"
3489,29-05-2025,1160,54,13,4,"1,430.43",132.66,N/A
3490,25-04-2025,2614,11,12,10,N/A,"305,41", 185277.55 
3491,2025-08-25,451,22,4,11,"1,746.63",103.41, 171895.23 
3492,26-07-2025,964,22,12,7,"931,24", 90.09 ,"80.988,58"
3493,05-03-2025,514,50,7,4, 104.42 , 17.54 ,"11,595.51"
3494,10-08-2025,1209,76,11,4,N/A,N/A,
3495,15-07-2025,1548,65,11,7, 787.22 ,47.76,N/A
3496,2026-01-07,715,29,4,9,"1.127,63",N/A, 197831.55 
3497,,1714,7,4,6,881.68, 75.96 ,N/A
3498,07-26-25,792,20,11,10, 723.38 ,170.16,
3499,05-09-25,753,36,5,11,N/A,"172,22",-
3500,,1465,71,4,10,800.79,166.21,
3501,2025-06-02,2124,48,1,7,-,41.26,"31.568,50"
3502,2025/08/29,2731,76,13,3,1323.97, 109.72 ,
3503,2025/12/15,744,79,14,4,"1.468,12","294,30","208,024.37"
3504,,1964,64,11,8,973.79,N/A,"135,434.90"
3505,07-06-2025,2848,61,7,7,"1.379,43","264,16","29.522,13"
3506,2025-02-09,225,14,11,11, 745.47 ,,"60.519,37"
3507,21-12-2025,2768,2,2,9,"1,311.87", 133.10 ,"195,546.34"
3508,29/01/2025,548,74,5,6,N/A,333.86, 175956.33 
3509,07-06-25,2027,21,4,1,1133.66, 145.92 ,"161,955.60"
3510,30/08/2025,550,32,5,3, 1365.41 , 340.40 ,
3511,2025/09/28,1935,36,15,11,349.06,"85,24",
3512,09-14-25,1041,76,11,11,-, 272.04 ,"112,631.69"
3513,,2734,76,3,3,268.47, 66.80 ,46874.99
3514,2025-05-17,834,22,14,7,-,381.81,N/A
3515,18/11/2025,479,22,14,3,1185.29,, 232923.07 
3516,12-22-25,1265,79,14,10,N/A,"157,36",-
3517,,1623,62,4,10,293.89,20.40,13276.14
3518,07-01-2025,564,77,3,8,"263,78",434.74,"50.937,87"
3519,26-07-2025,293,18,15,11,"294,59","43,75",20752.39
3520,22/07/2025,2045,56,2,5,,404.91,79355.04
3521,09-11-2025,2276,77,12,9,"432,68",75.92,"75,256.26"
3522,24-01-2025,2925,35,13,6,51.78,,3395.25
3523,09-08-25,503,27,7,12,"668,79","139,94",N/A
3524,2025/10/24,2891,34,5,8,"1.872,48","94,77",324411.61
3525,27/01/2025,1859,22,6,12,-546.84,"105,26", 55691.67 
3526,2025/07/14,3550,21,9,10,"1.340,82", 219.98 ,168637.17
3527,,1428,74,15,3,-,"199,30",-
3528,,2844,18,9,2,1060.12,-,94371.07
3529,2025/06/09,1736,32,15,6,0.00,,-
3530,17/02/2025,304,68,7,3,-, 52.52 ,"13.669,10"
3531,24/01/2025,835,5,7,11,"1,554.54",-,213350.27
3532,07/06/2025,2526,3,1,7,838.68,111.26, 162812.34 
3533,30/12/2025,2017,75,11,10,564.98,"137,71",-
3534,12-10-25,1590,60,15,10,1317.88,108.06,29069.58
3535,,2426,31,11,8,1915.44,153.99,"320,381.95"
3536,12-08-2025,2078,5,9,2, 612.48 ,"79,43","92.364,30"
3537,,1978,76,2,4,"1,551.07", 334.78 ,"296,390.34"
3538,04-30-25,1306,55,15,7, 370.13 ,"42,64","44.603,27"
3539,03-21-25,215,13,4,4,384.01,47.27,60909.58
3540,2025/09/09,458,23,8,8,"1,017.79",74.35,
3541,16-08-2025,572,51,6,11,"1,650.31",193.39,257212.92
3542,,720,73,4,1,N/A,267.28,185099.86
3543,2025/08/11,1190,79,5,3,"87,61",19.64,8771.13
3544,2025/09/13,736,55,9,3,"1,911.12",395.92,158755.95
3545,2025/04/03,1067,65,14,5, 1712.33 ,124.64,-
3546,14/01/2025,2004,70,4,2, 661.59 ,-,"80.418,47"
3547,02-20-25,2365,16,15,4,,"98,37",
3548,23/01/2026,3807,60,7,11,609.15,145.05,
3549,2025/11/14,322,18,6,8,494.38, 87.53 , 25003.36 
3550,19/06/2025,513,46,7,12, 968.27 , 114.81 ,164845.30
3551,2025-06-12,993,36,12,6,704.12,, 132431.29 
3552,17/10/2025,256,68,8,10,N/A, 320.25 ,"166.676,59"
3553,,2130,71,1,12,97.46,7.17,"4.405,74"
3554,,2447,50,4,7, 106.07 ,11.52,N/A
3555,,1126,41,3,9,1767.01,"352,89","60,140.18"
3556,10-09-25,514,24,8,11,"679,78",71.50, 82899.67 
3557,17/04/2025,644,24,13,6,"1,425.69",135.30, 205759.36 
3558,08-07-2025,1953,11,2,5,"202,47",N/A,-
3559,2026/02/06,1268,30,7,3,117.00,, 20065.73 
3560,2025-03-16,1557,8,12,11,"1,725.83",335.13, 158663.71 
3561,09-09-2025,993,76,14,7,"1.613,75","221,25","200,598.55"
3562,10-03-25,2929,68,4,3,345.79,23.71,"36,400.18"
3563,30/06/2025,2845,74,1,2,,171.43,217848.55
3564,06-07-25,1171,54,11,10,"903,21","215,53","75.700,07"
3565,04/02/2026,685,9,14,9,"1.383,22",N/A,163829.79
3566,,911,24,10,6,-,"113,92","277.471,94"
3567,04-01-25,2851,62,7,2,1228.32,N/A,"144,261.39"
3568,2025/05/18,894,42,12,1, 1596.39 ,,284746.75
3569,2025-10-09,1498,76,3,5, 1253.88 ,123.02,N/A
3570,05-07-2025,2608,49,2,11, 1195.87 ,69.51, 36205.37 
3571,04-02-25,1405,63,7,3,"307,71","71,84","33,833.76"
3572,01-02-26,1819,22,5,3,125.72,, 6229.26 
3573,01-20-25,1977,59,2,9, 1071.28 ,126.56,"82.200,84"
3574,2025/07/03,2419,12,7,6,,,256025.43
3575,26/01/2026,617,66,2,2,87.85, 14.24 ,"2,264.44"
3576,24-06-2025,2030,18,11,5,532.62,55.27, 34904.97 
3577,25-05-2025,1228,62,3,11,"1.489,79",116.19,-
3578,2025/12/24,3630,18,14,11,"1,609.14",-, 222228.27 
3579,10-10-2025,1953,20,15,7, 254.76 ,"56,04","24.942,13"
3580,2026/02/05,2983,16,2,9,624.24, 130.01 ,57020.38
3581,09-05-25,3525,1,3,12, 1851.80 ,251.75,307219.75
3582,31-05-2025,1469,19,4,2, 1198.60 , 108.10 ,"166.898,66"
